0.07308
-0.04904
0.09981
-0.62009
0.12264
0.15477
-0.53615
0.44512
-0.01664
-0.03422
-0.09828
0.00788
-0.05285
-0.01429
0.17737
-0.10493
-0.15520
0.13298
0.19371
-0.39209
0.09073
0.06790
0.03234
0.00011
0.07824
0.03389
-0.07620
0.27231
0.07590
-0.17819
-0.02890
-0.57683
-0.51844
-0.13895
0.14413
0.12749
-0.00682
0.15293
0.04702
-0.14018
0.04518
0.26595
0.01045
0.12873
0.45495
-0.08146
0.17111
0.13463
-0.56523
-0.14374
0.21837
0.13672
0.02253
0.16617
0.17188
-0.19449
0.44206
-0.28224
-0.89277
-0.04447
-0.17369
0.05494
0.25633
-0.00371
