-2.10104,-6.93845
-3.37413,2.39655
0.63583,0.28984
6.49548,0.79323
1.09575,0.28111
-5.02581,4.71284
-0.02284,-4.66602
-5.02863,-3.51018
-0.74311,0.01248
-1.83131,-1.22192
-0.32877,-0.10607
-1.86370,-0.88298
1.16738,-2.91238
-0.80977,-3.84243
-0.45384,-0.16471
-0.96240,-0.90792
